	J1_p1_rep1_B	J1_p1_rep2_B	J4_p1_rep1_B	J4_p1_rep2_B	J8_p1_rep1_B	J8_p1_rep2_B	J11_p1_rep1_B	J11_p1_rep2_B	J14_p1_rep1_B	J14_p1_rep2_B	J1_p2_rep1_B	J1_p2_rep2_B	J4_p2_rep1_B	J4_p2_rep2_B	J8_p2_rep1_B	J8_p2_rep2_B	J11_p2_rep1_B	J11_p2_rep2_B	J14_p2_rep1_B	J14_p2_rep2_B	J1_p3_rep1_B	J1_p3_rep2_B	J4_p3_rep1_B	J4_p3_rep2_B	J8_p3_rep1_B	J8_p3_rep2_B	J11_p3_rep1_B	J11_p3_rep2_B	J14_p3_rep1_B	J14_p3_rep2_B
U7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272217	0.0485513370751535	0.0471972406427769	0.121192790447894	0.084595799522976	0.108992235863419	0	0.0806476622133509	0.0590611655724865	0	0.0474265161536094	0	0.0675949642176154	0	0.0456536182853468	0.101077322687751	0	0.122017109941975	0	0.192383064292608	0.33433279699081	0	0	0	0.0987597807958718	0.193295694814969	0.0774465426923528	0.122748743509262	0.137490235383331	0.0941746033714505	0.0564553120282781
ENSG00000272218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272219	0.0485513370751535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0799528829026144	0	0	0	0.0417915996238512	0	0	0	0	0	0	0	0	0	0
ENSG00000272220	0	0	0	0	0.040872088448782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0664561703755904	0	0	0	0	0	0	0	0	0
ENSG00000272221	9.0791000330537	9.72263157241204	5.45367557015521	5.45642906923195	4.74116226005871	2.12258422000394	3.02428733300066	1.9785490466783	4.12365029737574	3.13015006613822	0.626241364708617	1.18291187380827	2.85746086242309	2.23702729598199	1.66777582434789	1.95884563111405	2.19630797895554	2.60396744932853	3.82017799095321	5.26574155260525	2.24238611696778	1.98431738785457	2.59477199658461	2.73235393535245	2.56116795629833	1.27786795442382	2.70047235720376	2.33733400151663	4.284944453401	3.44377403372496
ENSG00000272223	0.121378342687884	0.220883086208196	0.402360064287007	0.132815405251072	0.425069719867332	0.0487742756937075	0.0528242187497448	0.0333695585484549	0.106909452154186	0.161250154922272	0	0	0	0.0913072365706936	0.0530655944110693	0	0	0	0.140439636933604	0.145434766691002	0	0	0.162413506452888	0.204103546978135	0.193295694814969	0.041046667626947	0.0411208290756026	0.0687451176916656	0	0.203239123301801
ENSG00000272226	0.339859359526074	0.283183443856661	0.080795193631929	0.042297899761488	0	0	0	0.0295305827862432	0.0509092629305647	0.0474265161536094	0.134194578151847	0	0	0	0	0.119929324353922	0.0610085549709873	0	0.0824498846968319	0	0.122311970016424	0.0472456520917754	0.0961026665401706	0	0	0	0	0.0343725588458328	0.0470873016857253	0
MIR3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL726P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272236	0.0485513370751535	0.0471972406427769	0.121192790447894	0	0	0	0.0403238311066754	0.0885917483587297	0	0	0	0	0	0	0	0	0	0	0	0	0.122311970016424	0	0	0.0329199269319573	0	0	0	0	0.0470873016857253	0
ENSG00000272237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272240	0.450556408057424	0.471972406427769	0.323180774527716	0.761362195706784	0.435968943453674	0.135484099149188	0.161295324426702	0.0885917483587297	0.0509092629305647	0.0474265161536094	0.0957254657483172	0.168987410544039	0.140530862086381	0.13696085485604	0.252693306719378	0.239858648707843	0.542366053692077	0.408465482247613	0.494699308180992	0.417915996238512	0.122311970016424	0	0.192205333080341	0.0658398538639146	0.289943542222453	0.0774465426923528	0.0920615576319462	0.206235353074997	0.0941746033714505	0.225821248113112
ENSG00000272243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272247	0.097102674150307	0	0.161590387263858	0	0.0544961179317093	0.0451613663830625	0	0	0	0	0.0894630521012311	0	0.140530862086381	0.0913072365706936	0.151615984031627	0	0.183025664912962	0.102116370561903	0	0.33433279699081	0.0815413133442827	0.283473912550653	0.0961026665401706	0.230439488523701	0.0966478474074843	0	0.0920615576319462	0.0343725588458328	0	0.0564553120282781
ENSG00000272248	0.097102674150307	0	0	0	0	0.0451613663830625	0	0	0	0	0	0	0.421592586259144	0.0456536182853468	0.101077322687751	0.0799528829026144	0.122017109941975	0	0.109933179595776	0.125374798871554	0	0	0	0.0329199269319573	0	0	0	0	0	0
ENSG00000272249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456536182853468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272254	0	0	0	0.084595799522976	0	0	0	0	0	0	0	0	0	0.0913072365706936	0	0.0399764414513072	0.0610085549709873	0	0.027483294898944	0	0	0	0	0	0.0966478474074843	0	0	0	0	0
ENSG00000272255	0.534064707826688	0.566366887713323	0.363578371343681	0.507574797137856	0.381472825521965	0.225806831915313	0.201619155533377	0.236244662289946	0.203637051722259	0.284559096921656	0.581509838658002	0.675949642176154	1.17109051738651	1.14134045713367	0.758079920158133	0.999411036282679	0.366051329825924	0.561640038090468	0.797015552069375	0.668665593981619	0.122311970016424	0.377965216734204	0.336359332890597	0.296279342387616	0.241619618518711	0.193616356730882	0.0920615576319462	0.274980470766662	0.329611111800077	0.338731872169669
ENSG00000272256	0.831684404097379	0.640466555522483	0.272279802539601	0.477543288307199	0.365668951321769	0.257871402047287	0.220974594464581	0.230929157388422	0.169018752929475	0.158878829114592	0.351142479497332	0.387657119788024	0.702185874224952	0.305879242511824	0.257241786240327	0.488911878949487	0.687566414523027	1.36784878367669	0.880564768562165	1.06526787441197	0.0892877381119896	0.257961260421094	0.318099826247965	0.435859832579114	0.509334155837442	0.246667238475144	0.162642085149772	0.149176905390914	0.0513251588374405	0.307116897433833
LINC01749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-89P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272263	0	0.0471972406427769	0.242385580895787	0.084595799522976	0.0544961179317093	0.0451613663830625	0.120971493320026	0.206714079503703	0.101818525861129	0	0.134194578151847	0	0.140530862086381	0.13696085485604	0.303231968063253	0.119929324353922	0.122017109941975	0.204232741123807	0.109933179595776	0.208957998119256	0.163082626688565	0	0	0.0987597807958718	0.241619618518711	0.0387232713461764	0	0.206235353074997	0.0470873016857253	0.112910624056556
ENSG00000272264	0.388410696601228	0.0943944812855538	0.565566355423503	0.549872696899344	0.0544961179317093	0.451613663830625	0.201619155533377	0.265775245076189	0.407274103444518	0.521691677689704	0.939362047062926	0.608354677958539	2.57639913825033	2.41964176912338	3.13339700332028	1.83891630676013	1.64723098421666	1.53174555842855	2.19866359191552	2.46570437780722	0.448477223393555	0.708684781376632	1.00907799867179	0.658398538639146	0.338267465926195	0.464679256154117	0.767179646932885	1.06554932422082	0.753396826971604	0.959740304480728
ENSG00000272265	0	0	0.121192790447894	0.084595799522976	0	0	0	0	0.0509092629305647	0	0.0447315260506155	0	0	0	0.101077322687751	0.0399764414513072	0	0.204232741123807	0.13741647449472	0	0.0407706566721414	0	0	0	0	0	0.0306871858773154	0	0.0470873016857253	0
ENSG00000272267	0.812263869267318	0.297814588455922	0.438313925453215	0.374759391886783	0.322617018155719	0.0853549824639882	0.112100250476558	0.0900682774980419	0.0651638565511228	0.256577452391027	0.0724650722019971	0.217317809959634	0.194401025886161	0.123264769370436	0.464955684363655	0.449734966327206	0.28674020836364	0.136325354700141	0.67196656027918	0.692486805767214	0.345327462013037	0.217802456143085	0.27629516630299	0.321627686125223	0.206826393452016	0.104940065348138	0.247645590029935	0.222390455732538	0	0.229773119955092
NUP153-AS1	2.92667459889025	3.01307184263488	5.04242803456869	4.32707514560022	3.88884297560678	4.70762083177044	2.53596573829882	3.18103437773412	3.15281065328987	2.83752846147045	2.26386253342165	1.77673363446002	2.40823053995362	2.01925953676089	3.02120117513688	2.30224326318078	2.87716345243176	3.208496363055	2.47954286578273	4.17205539044907	2.86862340345187	3.54153408079949	3.88254772822289	5.37384887237271	4.03456439002543	3.57067285083093	3.55418986831067	4.32509907957114	1.98143365493532	4.24205214580482
IER3-AS1	0	0.111857460323381	0.220166902647007	0.108282623389409	0.272480589658546	0.551420283537194	0.362914479960079	0.298849497796781	0.227564405299624	0.363287113736648	0.242892186454842	0.291334295777922	0	0.215028542123983	0.302221194836376	0	0.780909503628638	0.304817366127281	0.345190183930736	0.215226738062834	0.174090703990044	0.34300343418629	0	0	0	0	0.132568642990003	0.0371223635534994	0.320193651462932	0
LINC00551	0.194205348300614	0.283183443856661	0.242385580895787	0.42297899761488	0.108992235863419	0.135484099149188	0.120971493320026	0.147652913931216	0.254546314652824	0.474265161536094	0	0.202784892652846	0.421592586259144	0.0913072365706936	0.353770629407129	0.119929324353922	0.0610085549709873	0.153174555842855	0.13741647449472	0.250749597743107	0.203853283360707	0.141736956275326	0.240256666350426	0.329199269319573	0.0966478474074843	0.232339628077058	0.429620602282416	0.206235353074997	0.423785715171527	0.282276560141391
ENSG00000272275	0	0.188788962571108	0.0403975968159645	0.253787398568928	0.163488353795128	0.406452297447563	0.44356214217343	0.295305827862432	0.152727788791694	0	0.134194578151847	0.0337974821088077	0.0468436206954605	0.182614473141387	0.151615984031627	0.0799528829026144	0.0610085549709873	0.153174555842855	0.219866359191552	0	0.163082626688565	0.0944913041835509	0.0961026665401706	0.0987597807958718	0.144971771111226	0.0774465426923528	0.214810301141208	0.309353029612495	0.141261905057176	0.225821248113112
ENSG00000272277	1.11522421261628	1.68069373928929	1.29878273763326	1.15853947446716	1.49973316548064	0.322452155975067	0.163714754293102	0.245399142953681	0.575274671115381	0.535919632535786	0.551987031464596	0.554616681405535	0.76401945354296	0.331901804934471	0.559462981076702	0.239858648707843	0.91512832456481	0.625462769691658	0.987749618668047	1.09452199414866	0.413006752088792	0.629312085862449	0.146076053141059	0.436189031848434	0.341166901348419	0.436024035357946	0.153435929386577	0.240607911920829	0.296650000620069	0.586006138853527
ENSG00000272279	0.14565401122546	0.141591721928331	0.0403975968159645	0.253787398568928	0	0.225806831915313	0.161295324426702	0.206714079503703	0.203637051722259	0.0474265161536094	0.0894630521012311	0	0.0468436206954605	0.13696085485604	0.0505386613438756	0.0799528829026144	0	0.102116370561903	0.054966589797888	0	0	0	0	0	0	0	0	0	0	0
TPTE2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027483294898944	0	0	0.0472456520917754	0.0480513332700853	0	0.0483239237037421	0.0774465426923528	0	0	0.0941746033714505	0
LINC02084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILRUN-AS1	1.74542056785177	1.930839114696	1.8910115069553	1.43516773890729	1.72970678315245	1.76987394855222	1.43109276597591	1.44847508566523	1.61229635701098	1.80505320480637	2.60382213140633	1.55231835325754	2.08735173818972	1.81975322485392	1.82343490128703	1.69460135312091	2.20240883445264	2.19754429449216	2.74338249681259	2.54176508912263	3.15197946732325	2.87962249499371	2.34009993025315	2.432124201733	1.44826799340115	1.72396004033177	1.53957611546491	2.24865279969438	2.76119937085093	2.2361949094401
ENSG00000272293	0	0	0	0	0	0	0	0.0295305827862432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD96A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272305	0.532122654343682	0.274215968134534	0.173709666308647	0.583711016708534	0.296458881548499	0.108838892983181	0.0556468869272121	0.0398662867614284	0.069236597585568	0	0.287176397244952	0.368730529807092	0.132099010361199	0.363402801551361	0.0646894865201607	0.349394098284425	0.0683295815675058	0.133261863583284	0.0772280586660326	0	0.105596000780846	0.245677390877232	0.068713406576222	0	0.27544636511133	0.0979698765058263	0.0745698616818764	0.0821504156415403	0.0546212699554413	0.15638121431833
IFNL4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272316	14.1133881743764	14.3861909203248	10.8168605234427	10.7796197542152	8.91774473834491	1.64929310030944	1.57545208133781	2.440702667283	2.87230061454246	2.32816767798069	2.57653590051545	2.77477328113311	2.78579012275903	2.88987403746245	1.76784237380877	3.4283796188641	4.85201037684262	4.01368394493561	8.06332389040117	3.84566299738679	2.94934930366271	2.03959480080195	2.72787418974274	3.72390213454301	3.84706756605491	2.09647791068199	2.16099162948055	2.88901357099224	4.02737691318008	3.72548604074607
ENSG00000272319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272320	0.097102674150307	0	0	0	0	0	0	0	0.0509092629305647	0	0	0.101392446326423	0	0	0	0	0.0610085549709873	0	0	0.0835831992477024	0	0	0	0	0	0	0	0	0	0
ENSG00000272321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC23L-AS1	0.339859359526074	0.188788962571108	0.44437356497561	0.338383198091904	0.0544961179317093	0.270968198298375	0.483885973280105	0.354366993434919	0.610911155166777	0.521691677689704	0.0447315260506155	0.0337974821088077	0	0	0	0	0	0	0.027483294898944	0	0.244623940032848	0.236228260458877	0.192205333080341	0.0329199269319573	0.289943542222453	0.0387232713461764	0.276184672895839	0.0687451176916656	0.470873016857253	0.112910624056556
DAP-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0472456520917754	0	0	0	0	0	0	0	0
NUDT3	222.425327462176	199.598074623116	229.156983842431	234.891234829481	180.169615494024	173.244420809394	144.489964574684	153.052580993681	130.655059662889	137.153216329785	172.226663545861	167.687559382134	140.999766729543	171.911895406753	148.285486249065	163.078695963219	143.502492746107	142.131691530291	129.229475777273	68.1324269507684	227.970757608545	214.038395040933	210.497514629597	210.972618931757	164.603848355109	162.772883870939	151.918754916803	179.64267919833	151.73882968225	164.90427277524
ENSG00000272328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMT2B	199.934406075482	179.255119961267	156.540687661862	159.75916739914	145.668123231459	100.890492499762	103.067712308662	103.386570334638	99.7821553439069	94.0942080487611	119.20951692489	115.92536363321	116.125335704047	114.179699331652	90.8179744349444	123.087463228575	174.728501436908	151.949159396112	174.271572954204	165.452942910827	103.7613212306	98.7906585239025	84.7145005551604	80.3904615678397	93.9417076800747	89.2571404529366	83.2543352851567	87.7531427334111	82.9207382685622	73.0531737645919
ENSG00000272334	0.194205348300614	0.0471972406427769	0.282783177711752	0.169191599045952	0	0.135484099149188	0.161295324426702	0.0295305827862432	0.0509092629305647	0.0948530323072188	0	0.101392446326423	0.234218103477302	0.0913072365706936	0.101077322687751	0.0399764414513072	0.183025664912962	0.153174555842855	0.329799538787328	0.585082394733917	0	0	0.0961026665401706	0	0.0483239237037421	0	0	0	0	0.0564553120282781
ENSG00000272335	5.68050643779296	5.33328819263379	5.0093020051796	5.37183326970897	5.55860402903435	3.92903887532644	4.39529759062762	4.69536266301267	4.78547071547308	3.93640084074958	5.14412549582079	6.151141743803	3.88802051772322	6.07193123195112	5.15494345707531	6.23632486640392	6.77194960177959	6.68862227180467	6.6234740706455	7.60607113154092	4.93324945732911	5.1970217300953	5.52590332605981	5.59638757843274	6.71702539482016	5.76976743058029	5.89193968844456	5.43086429764158	6.49804763263009	5.13743339457331
RNU6-90P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272338	0.14565401122546	0.330380684499438	0.323180774527716	0.21148949880744	0.544961179317093	0.677420495745938	0.685505128813482	0.649672821297351	0.661820418097341	0.379412129228875	0.268389156303693	0.236582374761654	0.281061724172763	0.273921709712081	0.353770629407129	0.439740855964379	0.427059884796911	0.30634911168571	0.467216013282048	0.250749597743107	0.122311970016424	0.708684781376632	0.336359332890597	0.460878977047402	0.338267465926195	0.697018884231176	0.460307788159731	0.274980470766662	0.98883333540023	0.733919056367615
ENSG00000272341	5.43774975241719	6.41882472741766	6.42321789373836	4.5681731742407	8.2289138076881	5.058073034903	2.86299200857396	3.13024177534178	3.36001135341727	4.0312538730568	2.28130782858139	3.31215324666316	2.57639913825033	3.15009966168893	3.03231968063253	3.11816243320196	3.3554705234043	3.82936389607137	4.61719354302259	3.17616157141269	1.26389035683638	1.13389565020261	1.92205333080341	1.77767605432569	3.76926604889189	2.05233338134735	2.02535426790282	2.3029614426708	3.29611111800077	3.89541652995119
ENSG00000272342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272343	0.776821393202456	0.566366887713323	0.484771161791574	1.01514959427571	0.817441768975639	0.587097762979813	0.403238311066754	0.620142238511108	0.509092629305647	0.711397742304141	0.447315260506155	0.473164749523308	0.468436206954605	0.502189801138815	0.859157242845884	0.959434594831372	1.28117965439073	1.07222189089998	1.34668145004825	2.59107917667877	0.448477223393555	0.472456520917755	0.240256666350426	0.559638757843274	0.338267465926195	0.232339628077058	0.368246230527785	0.515588382687492	0.941746033714505	0.169365936084834
SNORD114-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272345	1.83766810829456	1.23467981521504	1.3884654025647	1.07013686396565	0.905180518845691	1.38871201627917	1.74481217198585	1.73610296200324	1.75026045955282	2.02036958814376	1.49895343795613	1.69730955150432	1.19310701911338	1.57733251175873	1.33118833979768	1.36919311970727	2.55930888103292	1.61599156414212	1.53411752125905	2.8083954947228	1.04087486483977	1.80667373598949	1.20128333175213	1.70525221507539	1.60193807077905	1.62056890583748	1.51625385419815	1.4962374865591	2.69386452944034	2.55290920991874
ENSG00000272346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0835831992477024	0	0	0	0	0	0	0	0	0	0
ENSG00000272356	1.11473869924552	1.9086564115939	1.21192790447894	1.59505380000571	1.25068590653273	0.564065466124451	0.383479633824483	0.918696430480027	0.696947809519431	0.801508122995999	1.11292036813931	0.881438333397705	0.941556775978756	1.22808233187583	0.953159152945493	1.89488332479196	1.01823278246578	1.49549424687907	2.28523597084719	1.84635287138175	0.976457227297786	1.11641475892865	1.14169967849723	1.49489388198018	1.23564272910469	0.841843919065875	1.26155021141644	1.1391066001509	1.45688111415634	1.02748667891466
RNU4-89P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272360	0	0	0	0	0	0	0.0403238311066754	0	0	0	0	0.101392446326423	0	0	0	0	0.0610085549709873	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272361	0.097102674150307	0.188788962571108	0.0403975968159645	0.592170596660832	0.435968943453674	0.135484099149188	0.282266817746728	0.0590611655724865	0.203637051722259	0.142279548460828	0	0.0675949642176154	0.187374482781842	0	0.202154645375502	0.199882207256536	0.183025664912962	0	0.357282833686272	0.125374798871554	0.122311970016424	0.141736956275326	0.240256666350426	0.230439488523701	0.0483239237037421	0.232339628077058	0.0613743717546308	0.0687451176916656	0.282523810114352	0.0564553120282781
ENSG00000272362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272366	0	0	0	0	0	0	0	0.0295305827862432	0	0	0	0	0.0468436206954605	0	0.0505386613438756	0	0	0	0.027483294898944	0.0417915996238512	0	0	0	0	0	0	0	0	0	0
ENSG00000272368	1.31088610102914	0.849550331569984	0.686759145871397	0.719064295945296	0.513898392096019	1.0838727931935	1.25003876430694	0.856386900801054	1.13527656335159	1.47022200076189	0.581509838658002	0.811139570611385	1.07740327599559	0.730457892565549	1.06131188822139	1.21528382011974	0.976136879535797	1.17433826146189	0.865998622265725	1.58808078570635	1.22923529866506	1.18114130229439	0.768821332321365	0.658398538639146	0.594384261556028	0.929358512308234	0.951302762196778	0.656515873955406	0.853692779562199	0.677463744339337
ENSG00000272369	0.0485513370751535	0.141591721928331	0.201987984079823	0.21148949880744	0.108992235863419	0	0.0806476622133509	0.265775245076189	0.0509092629305647	0.142279548460828	0.0447315260506155	0	0	0	0	0.0399764414513072	0	0	0.027483294898944	0	0.163082626688565	0.0944913041835509	0.336359332890597	0.164599634659786	0.289943542222453	0.232339628077058	0.184123115263892	0.206235353074997	0.235436508428626	0.395187184197947
ENSG00000272371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0510581852809517	0	0	0	0	0	0.0329199269319573	0	0	0	0	0	0
ENSG00000272372	0	0	0	0	0	0	0	0	0	0	0.581509838658002	0.506962231632116	0.234218103477302	0.639150655994855	0.404309290751004	0.759552387574836	1.28117965439073	1.27645463202379	0.934432026564095	0.543290795110066	0.28539459670499	0.141736956275326	0.144153999810256	0.395039123183487	0.193295694814969	0.271062899423235	0.276184672895839	0.240607911920829	0.188349206742901	0.338731872169669
ENSG00000272374	0.922475404427916	0.707958609641654	0.323180774527716	0.380681097853392	0.435968943453674	0.0451613663830625	0.120971493320026	0.0590611655724865	0.305455577583388	0.284559096921656	0.223657630253078	0.270379856870462	0.327905344868223	0.730457892565549	0.303231968063253	0.519693738866993	0.793111214622835	0.459523667528565	0.961915321463039	1.12837318984398	0.122311970016424	0.0472456520917754	0.144153999810256	0.164599634659786	0.0483239237037421	0.0774465426923528	0.0920615576319462	0.274980470766662	0.282523810114352	0.451642496226225
ENSG00000272375	0.097102674150307	0.424775165784992	0.161590387263858	0.084595799522976	0.272480589658546	0.0903227327661251	0.0806476622133509	0	0.152727788791694	0.0948530323072188	0.178926104202462	0	0.0468436206954605	0.0456536182853468	0.101077322687751	0	0.122017109941975	0	0.054966589797888	0.376124396614661	0.122311970016424	0.188982608367102	0.144153999810256	0.0329199269319573	0.0483239237037421	0.116169814038529	0.0920615576319462	0.137490235383331	0.0941746033714505	0.225821248113112
ENSG00000272379	1.84640734896809	1.97898030015164	2.27680855654776	1.91609485919541	4.3902072605785	3.73394177255161	5.60944814524962	3.22355841694631	3.77237638315485	2.989293313162	2.470969499036	2.41077439882125	2.58202037273378	1.08792572373981	6.87477410260739	5.06141725215	8.11169746894247	5.53623903001359	4.88955299547112	14.5075358934237	2.06462605387724	2.35425084373317	1.46028001807789	1.94128809117752	2.07937843697202	3.23378039011919	2.78762396509533	0.379129324069535	1.3052600027283	2.28361737154385
MIR3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027483294898944	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272382	0.776821393202456	0.896747572212761	0.44437356497561	0.380681097853392	0.544961179317093	0.0451613663830625	0.282266817746728	0.354366993434919	0.305455577583388	0.616544709996922	0.134194578151847	0.540759713740923	0.468436206954605	0.273921709712081	0.404309290751004	0.319811531610457	0.183025664912962	0.255290926404758	0.384766128585216	0.626873994357768	0.28539459670499	0.283473912550653	0.0480513332700853	0.131679707727829	0.386591389629937	0.232339628077058	0.214810301141208	0.0343725588458328	0.235436508428626	0.282276560141391
ENSG00000272383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272384	0.339859359526074	0.188788962571108	0.0403975968159645	0.126893699284464	0.163488353795128	0.0903227327661251	0.0403238311066754	0.0885917483587297	0	0.0474265161536094	0.357852208404924	0.0675949642176154	0.281061724172763	0.0456536182853468	0.151615984031627	0.119929324353922	0.122017109941975	0.153174555842855	0.164899769393664	0.0835831992477024	0.163082626688565	0.0944913041835509	0.0480513332700853	0.0658398538639146	0.0966478474074843	0.271062899423235	0.306871858773154	0.206235353074997	0.282523810114352	0.338731872169669
ENSG00000272386	0.14565401122546	0.141591721928331	0.0403975968159645	0.084595799522976	0.0544961179317093	0.0451613663830625	0	0	0	0.0474265161536094	0.0894630521012311	0.0337974821088077	0	0	0.0505386613438756	0.0799528829026144	0.0744304370646045	0.102116370561903	0.219866359191552	0.0977923431198118	0	0	0	0.0329199269319573	0.0483239237037421	0.116169814038529	0	0.0343725588458328	0	0.0564553120282781
ENSG00000272387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POM121C	132.730616322796	152.075173019904	132.381308862043	134.627447276854	135.361817408214	137.239973074161	110.852631142117	124.407915691025	112.497252853445	114.325411309568	158.79199701182	152.658495037989	153.541677734546	153.736276894991	122.99745627243	144.852636776739	179.600034551341	161.331100941487	157.309982674371	134.248827135682	130.996527594157	129.171502644998	138.287412531311	139.453419273542	142.815557635565	129.558772339183	125.301303630537	138.072850255768	109.890932055095	110.78112968685
RNU6-92P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0483239237037421	0	0	0	0	0.0564553120282781
