"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"Interleukin-21 signaling",-0.412552800228995,0.0646743975196326,0.408499739863823,0.503069727083726,0.430231717560365,-0.421409802086841,0.0113988211926332,0.243400482291744,0.769852435977621,0.200881133763796,-0.271966665285918,-0.149152399580073,0.835266531446928,0.661878860797254,0.272345596054586,-0.41011239103452,-0.216520423086903,0.740276735764994,0.366181073752954,0.150630816407715,0.338375050846014,0.341422450664869,0.265477128042663,0.314722346006113,0.549860540835045,0.391608606192786,0.450303877489363,0.385531535927562,0.520613522004969,-0.537736969490245,-0.774241819632041,-0.468798865645038,-0.19927335220146,0.253643381650367,0.382417924012858,-0.754630171853954,-0.465411621374393,0.256049281956357,0.26907212861321,0.45799325017103,-0.376513992668855,-0.499120266219462,-0.251852660375699,-1.12275774294024,-1.32472318576175,-0.319838858440625,-0.654621926800408,-0.516361892558798,-0.821100035969607,-1.57205788253129,0.0374444780430652,-0.021045549731415,0.148436720443852,0.699049591441298,0.064200205437602,0.196432655993646,-0.198657577502464,0.404764384933843,0.400098347585839,-0.0256466247691209
"Translocation of ZAP-70 to Immunological synapse",-0.427613467988504,-0.443053027001467,-0.102659404955742,0.565088690628957,0.288550030556724,-0.356413808764359,-0.440936999829662,-0.0799483324885359,0.81032638134585,0.449303728674123,1.22698374569603,0.614198096893372,0.796642256559468,1.0069169278571,1.3453109061289,1.05977647331353,0.866672397322766,0.728340898305181,1.34439938706329,1.36165300453671,0.223077298717979,0.235519142265563,0.115261415694282,0.0851026683705062,0.38411540679126,0.319248361971252,0.331371108223394,0.302975360163929,0.312123330241322,-0.33958865081064,-0.740012895948587,-1.05235310519203,-0.806183955354322,-0.0203031505736203,-0.431173727536038,-0.704324465643428,-1.03984268216904,-0.442349322805897,-0.0137648455459995,-0.505559667074094,0.297148750667392,-0.086673549238065,-0.269583758736743,-1.32635069396192,-1.05460756320647,0.313832349444081,-0.358669089608193,-0.531779413620567,-0.765381020196375,-1.53202400937482,-0.428402806078983,-0.457908403120912,-0.143066424729112,0.221239361187393,0.0589071255634415,-0.423058171242402,-0.464145395655577,0.154168944749407,0.0505020893751838,-0.0810238298562913
"Interleukin-37 signaling",-0.360035455500065,0.377382849518889,0.210887799569697,0.0649788648758938,0.168346915093619,-0.363095086065038,0.247042399506094,0.197524810416775,0.124351850229758,0.119967152602462,-0.399832037121264,-0.149614396103864,0.663738773167025,0.237139040217975,0.196148389694489,-0.387984509685872,-0.0335796084442166,0.561837573102636,0.380382449371179,0.191566158375871,0.291594802844898,0.755770675462078,0.660272556450711,0.432976873766015,0.229492400916587,0.296215858194032,0.547954914897137,0.333963462797293,0.162052592063386,0.386978435667349,-0.58681369189815,-0.248374979798816,-0.455156709821918,-0.425074224580244,-0.543891093465337,-0.53875993251716,-0.105748611211291,-0.396183713740607,-0.27813818964243,-0.511229321622749,-0.672761460393757,-0.342417784093312,-0.0790978753693098,-0.684128716160969,-0.780206249160058,-0.690617815419861,-0.42259043774908,-0.168534279893131,-0.445436579789393,-0.935943098192989,0.0885991169095229,0.325906160978087,0.369825630515418,0.347708148028964,0.357831828956422,0.183586997706955,0.306838753238685,0.281155969657557,0.33485595959608,0.570369693051336
"Intracellular signaling by second messengers",0.217081513421961,0.0934750005360744,0.238149091323069,0.562729039320713,0.236049555847328,0.22864100794458,-0.0556620294145493,0.208890046864719,0.404724378723177,0.23616588465801,0.5214521767777,0.389004911992594,0.338981813468222,0.390637881823169,0.475754042335186,0.588014417307349,0.216538957233428,0.241160969483729,0.315283315893876,0.268916784496279,-0.539165364238543,-0.698580931651195,-0.468598977552133,-0.5591857930945,-0.585416759454567,-0.55084147220319,-0.522120646298411,-0.637122587197071,-0.396346639961414,-0.667974821516789,0.192120121402883,-0.0697492721770361,0.0312227323777995,0.314097738231517,0.0376434159672693,0.125128198467966,-0.0430261918360848,0.119700744007895,0.367552340226977,0.13232018105644,0.620054066249737,0.172834950786567,0.129839232170128,0.325192822151562,0.18282571896925,0.693208782100585,0.154105904156183,0.358603008983185,0.449189367678766,0.111268463522518,-0.60646674134193,-0.536964041811606,-0.460280569978285,-0.401280495359024,-0.526676066626598,-0.546493463416986,-0.517903412537496,-0.455093810947328,-0.344480304046166,-0.499128185297482
"Downstream signal transduction",0.247098828995801,0.178964133986863,0.318216213296483,0.38384566277689,0.51474589437857,0.117860177968563,-0.0380088592058581,0.483631038674293,0.386244174553773,0.552402851854964,1.03892792429822,0.791968027987682,0.854249465904229,1.15305700982837,1.30797714404043,1.1638125260234,0.487656105073993,0.752953135732362,0.798174554407667,1.22902950331686,-0.718211174375986,-0.907682928762778,-0.679681623605505,-0.91721664622706,-0.961730041180125,-0.71760979354933,-0.796640036812029,-0.923582475295133,-0.725254301201174,-0.990243371266385,-0.0107180543790141,-0.293816116834771,-0.309165636178529,-0.147386874530664,-0.416100964726102,-0.168823764227896,-0.301197144313589,-0.12412118689652,-0.221774540208925,-0.233819301284624,1.0892067658096,0.468379296360976,0.283481756317243,0.391929620187382,0.420669046065532,1.02132922060947,0.44081741129742,0.46537760484898,0.632801519845854,0.238773471681976,-0.867682655581507,-0.662230404402127,-0.690172579907083,-0.8037816053467,-0.80554855367998,-0.745643505692135,-0.774300189886471,-0.759350890139145,-0.677533678847681,-0.824551187579019
"PI3K/AKT Signaling in Cancer",0.120136922521426,0.0442399514972395,0.0936166886281642,0.327274740383471,0.0646160899221799,0.134740468678356,-0.214782256006104,0.127386356393207,0.281013465565484,0.0876032950012682,0.603428364001204,0.690685584425373,0.469401402773321,0.562018640452468,0.612140536804235,0.703462435031197,0.380726813676927,0.370495225427645,0.487534237790921,0.350336773755292,-0.499588829691615,-0.736693088665445,-0.440322503244051,-0.51349506632778,-0.444570284404967,-0.531873971910697,-0.504741750342959,-0.633670068148532,-0.261701198268434,-0.648658834366689,0.143653112118261,-0.240499270619567,-0.19641767429799,-0.0279884162316823,-0.173662122156392,-0.0300186725357806,-0.182234216573767,-0.230076059776702,-0.00451487879392123,-0.000959137997871874,0.715501725113446,0.366879047557166,0.266590140261161,0.452401600918534,0.320393582051053,0.752714300360077,0.440076362144621,0.628178978416639,0.708467817340018,0.0888779862303196,-0.64759684683467,-0.630440615762703,-0.477022550232526,-0.356756620708955,-0.473927486533323,-0.468980197037333,-0.604847649173042,-0.553527529311602,-0.266551078261966,-0.398473771023604
"Negative regulation of NOTCH4 signaling",-0.791102643321866,-0.999550343316179,-1.37386899976868,-0.847939610066484,-0.725666331620453,-0.718720564718366,-1.204175021572,-1.43339815330795,-0.649789448977631,-0.573523935358578,0.564206121843681,0.347303768930716,-0.25810000080026,-0.0120022915524603,0.0485540060070948,0.363992632385417,0.584833370795545,-0.0266912872137717,0.208304623368254,0.565639941731971,0.441339270548774,0.816535163750486,0.450470559047697,0.287838949256408,0.605740245488491,0.874770608672452,0.592482652555697,0.43324484484955,0.294665750051424,0.322702856115558,-0.724404362094136,-1.22999977865741,-1.46974896614354,-0.567826555617211,-0.0359575598890114,-0.720049522909437,-1.32062637520257,-1.04464060809389,-0.506410041495519,-0.131677321270912,0.349325719167017,0.961641239266813,0.801245360762102,0.364592872217758,-0.354256800496953,0.839879033361961,0.611626467010788,-0.0233409386307135,0.051219256726721,0.701188058603612,0.749046353133684,0.146203101035645,0.413576007026864,0.665404766775247,0.546277919110261,0.857169465217715,0.166167975691575,0.617460848721964,0.272166417785069,0.826651235081967
"Sema4D in semaphorin signaling",0.0740246696955601,0.118429584833746,0.547256625175264,0.441289528248902,0.374755100815069,0.504681635455118,-0.143524644722071,0.314461263706907,0.363640697722867,0.438127113310563,-0.00526736589256637,-0.495626838736589,-0.96323280702176,-0.723357468548633,-0.314191699536099,0.171712848690852,-0.661013309432764,-1.21638742955526,-0.712502339304708,-0.660226811559122,0.659387028880562,0.617474380311555,0.836741592609093,0.677835383688936,1.13503223969525,0.66467219746463,0.757830304928953,0.600971334556273,1.39480603195316,0.368330668704621,0.491228898880626,-0.450101714921529,-0.458100527358433,-0.508164506293273,-0.263910410044376,0.362897993355413,-0.374099025353031,-0.641849675895169,-0.197073393468337,-0.327377117849303,-0.157377298636658,-0.606818500158476,-1.34588782709206,-1.1305732430027,-0.778167374960021,-0.0620280283724919,-1.08837367620853,-1.19734970930605,-1.12256584826297,-0.865039329877275,0.148163080080656,-0.00917506540519288,0.646269247793885,0.974479755735842,0.74705107445544,0.493390807844902,0.41531153125631,0.493121962587656,0.973952901396912,0.672035502939916
"Cilium Assembly",1.7302376462977,1.41512732048964,0.835209398952741,-0.163956420425269,-0.0490686975130582,1.92663968804331,1.38773300442921,0.848162430497373,-0.410178043139973,-0.0937501239283887,0.44569415795052,0.00791428834220735,-0.28481196043231,-0.380184277278363,-0.250323966379477,0.49148321049959,0.0984666821913465,-0.289029481778897,-0.614273484005943,-0.239640874957423,-0.607051229694549,-0.883113044601457,-0.93910972175454,-0.544689682852906,-0.884323714285451,-0.939832644737019,-0.849589446966714,-0.839080399416229,-0.888545706989912,-0.283309338714804,2.10591957004623,0.861188141272537,0.423914193962344,-0.36465353911006,-0.0668357468997183,1.63142046960585,0.984382200188966,-0.238729771333495,-0.259630378067998,0.0693904764051101,0.539537221134993,0.164955392206983,0.0461510323997957,0.440156162367735,0.800384773637091,0.514853712968563,0.213254625821856,0.195485304673725,0.479099634921728,0.0290478055262061,-0.767391365267671,-0.724563360901681,-0.571100994126462,-0.862816544321555,-0.83680224768317,-0.763930732354466,-0.722104287313226,-0.867017876141325,-0.589557366687387,-0.616812074772451
"Iron uptake and transport",-0.834179671015758,0.0737236708294959,0.21872931932651,-0.50538191277274,-0.528383086000818,-0.571389322652746,-0.106600782758316,-0.157594794475953,-0.454187427995907,-0.289959515886907,-0.622896583256096,-0.333387963633558,-0.409341000759783,-0.674942385772684,-0.391662549397993,-0.590686256774854,-0.494452693494623,-0.0605526617568597,-0.524016415351937,-0.349575344427383,0.333333087940096,1.01439324352553,0.469513250483546,0.411151355585916,0.749944107951391,0.173267805688373,1.12952651046991,0.918190752957864,0.968178814991828,0.275022237153762,-0.523383684700867,-0.279526729016846,0.0768171178352811,-0.429852541096406,-0.999837581283604,-0.473747796622629,-0.195148068405759,-0.361989337098175,-0.456113581315675,-0.735544225574355,-0.877515543179753,-0.546004011524362,-0.466678000951283,0.789955834237653,0.902246144963808,-0.706966527262066,-0.70416317812503,-0.252902831101458,0.260149266381004,1.91767525028478,0.166588966359182,0.719982015300695,0.634152416229328,0.524535744711961,0.825251534611541,-0.0649187913569755,0.777686514681055,0.875128297000651,0.305514162859851,0.462825374439139
"Signal regulatory protein family interactions",1.6214258023999,-0.202309602520432,-0.44778157358696,-0.300912777217361,-0.163762330845374,0.672358769036406,-0.274241504999601,-0.6995886524313,-0.397902794877384,-0.470348574110965,1.56219988801654,0.421799868770982,0.645207327313831,0.668155423697538,0.520539258878848,1.51068716768089,0.319570956555177,0.893831353047116,0.490419775192359,0.389312984839427,0.0908586464047793,-0.685318613510495,-0.730561624379747,-0.648997530353371,-0.793904989623096,0.529090269121896,-0.669164973734719,-0.886216630393973,-1.05219043436031,0.00995446480247331,0.423416736648958,-0.0700887171417126,-0.479043107728122,-0.445005486948968,-0.314372975318141,0.450833377381208,0.0283060001007129,-0.322564366202956,-0.302171691902338,-0.19035633310302,0.748055269091849,-0.251910265936721,0.751048971024829,0.318741201445982,-0.269426398612889,0.929468440904699,0.368996690939326,0.771175557859326,0.584208504379913,-1.03040454826498,-0.0386086975710506,-0.264457230350196,-0.62056391435518,-0.560142762923192,-0.458942070619076,-0.235677643648088,-0.229331604482423,-0.506335355601266,-0.324072421841267,-0.382984506038274
"TNF signaling",-0.629967985171936,-0.37320020907256,-0.182516364208786,0.213824082049705,0.179655108811147,-0.528129701958791,-0.372772299930133,-0.210845473785042,0.237112475400208,0.253192278848078,0.224974596194632,0.0521262625984972,0.322788810116469,0.461020406614488,0.442653381096412,0.227530397372762,0.232256789939132,0.234166577236748,0.451490461732354,0.51660049006775,-0.119610735421645,-0.241242508853875,-0.076596632141848,-0.0301938483001777,0.18949415895573,-0.0825573796095973,-0.108481682520051,0.0104204778117649,0.193311952850908,-0.00435805789034485,-0.663193256944522,-0.425473036545471,-0.140907464073491,0.49973343375698,-0.156220715293841,-0.726085979083051,-0.590747566664879,0.135583127163295,0.330406485548583,-0.0700985011164256,0.0146843305317702,0.0427287690483332,0.240439005989135,0.225932215622171,-0.0751129326173676,0.0354043918131814,0.117346263026225,0.0132006984246591,0.0600779045333834,0.43289105562961,-0.319033624458038,-0.298963661109865,0.00508128875940894,0.289100387594653,-0.119886882371522,-0.289952325258707,-0.317836831571963,0.270736429409264,0.113822238653909,-0.115801077227416
"TNFR1-mediated ceramide production",-1.00318136579608,-0.407545960970186,-0.131047118639536,0.182089348581988,-0.0581917369252099,-0.964774097792846,-0.512241834069638,-0.229105831762478,0.17826947519462,0.0539283194512842,0.749012270799013,0.438741943792277,0.767605727458833,0.906201122127525,1.0906796444515,0.731771222835382,0.685967638031768,0.629772108144988,1.00064649542966,1.20679795305715,-0.438893659024513,-0.483268513413284,-0.112059626786925,-0.106172583387099,-0.0327332957223136,-0.369010839001298,-0.187006547470269,-0.0489712570392481,0.191297658264848,-0.258229821423552,-1.04775656536218,-0.588488115279672,-0.112660218333216,0.194647197625794,-0.450066059551532,-0.98710903278354,-0.621551285380296,0.119907619536453,0.00533820293588538,-0.379618303926411,0.38866860988007,0.449955074911765,0.68414916035423,0.0207925854782993,0.193847337047551,0.443373878428575,0.302076543938771,0.22194149162695,0.195608952070256,0.246796793462493,-0.869931226073314,-0.419013778556172,-0.12980485895253,0.186367302421574,-0.338791108929394,-0.775891010144095,-0.368689083193051,0.203228022930186,0.0136448624794872,-0.251319827059295
"Regulation by c-FLIP",-0.226468172752769,0.599101911088156,0.760342547684378,0.718959897237778,0.433269004554415,0.20335208943474,0.772229646855215,0.687439372068472,0.528849956551479,0.684830853095812,-0.822021057220745,-0.942315956600897,-0.412105813533503,-0.597141870909825,-0.621454167630471,-0.755553063333186,-0.6554068461006,-0.446620148399516,-0.432371764984086,-0.579617211677478,-0.272540205312063,-0.247250418927182,0.32850736879831,0.357107716252722,0.370334038741904,-0.27785041668222,-0.109675766402402,0.786597146901704,0.569955358308107,-0.179665559545488,0.0637530807080056,0.510951199628111,0.88815747490971,1.12128362115892,-0.0550276699589299,-0.0380201875365058,0.206003282057383,0.733376713691543,0.903920949159427,0.245003137918638,-1.06942507986482,-0.625767249862981,-0.661671870394064,-0.408118893503271,-0.359441561959154,-1.01568979647843,-0.871995378374698,-0.518725278528674,-0.736544951137786,0.101962162484024,-0.45351288939048,-0.214468253443554,0.748430726354274,0.713342055912317,0.0721356913178448,-0.524021874398661,-0.186001945152387,0.866879352785946,0.514999163903525,-0.174584199566031
"Asymmetric localization of PCP proteins",-0.653493195437153,-0.797425631955341,-0.548569270079309,-0.199839198910531,-0.212117890434356,-0.497773001975237,-0.823215829792032,-0.540012591189774,0.257737371855112,0.0393031389929776,-0.0324483131717074,-0.509358973743519,-0.444282562939313,-0.122799741172325,-0.143776242957268,-0.333342080250537,-0.480828177524294,-0.493841964575153,-0.0455360903050796,0.283734783033595,0.220011825556295,0.463822871642575,0.513776511392244,0.437981682600348,0.83612843081787,0.296581733759106,0.881858756278186,0.387234003532352,0.989081834428923,0.0613816188390598,-0.726388319255867,-0.891742850243407,-0.562942553070941,0.168325806178945,0.411999692873544,-0.412030160309863,-0.845235245937118,-0.217401708634789,0.068893689181301,0.365478933864062,-0.210550802639858,-0.229633497511638,-0.274837017082545,0.325238707462364,0.243238332030571,-0.223126160445388,-0.52173642076423,-0.63405094409886,0.0797514283893281,0.976162383316173,-0.0778238327106587,0.705690696196618,0.418337071394466,0.731361546084482,0.584380842045432,-0.0347469387683592,0.293181151379262,0.775816314260494,0.451729665257653,0.472686385243104
"Killing mechanisms",0.0395551583712644,-0.129449505193528,0.256321740629494,-0.356276014543514,-0.211422642210186,0.157073389954244,-0.182207849975526,0.331572648646354,0.149021710517273,0.00205042977367531,-0.335669806747113,-0.742606805652149,-0.506091758286409,-0.467191932069189,-0.0634231701110877,-0.47820457585366,-0.698281477007165,-0.718115165152665,-0.525706785615236,-0.051080018090591,0.0983318791571522,0.321760283348587,0.368393476484003,0.467212880825388,0.711017592742264,-0.0211492467770408,1.17474266826491,0.282419945790104,1.42204507662748,-0.53059126270923,0.0361471926093794,-0.492653726049078,0.226229116743629,0.197658920540274,0.156291931673803,0.382651181402255,-0.359678744675286,0.0778585663900826,-0.0211728881981575,0.0818410584762777,-0.583333453580412,-0.507121457065859,-0.792398269029223,0.00742523474652118,0.195539409617297,-0.604978409300626,-0.933463152518947,-0.900742223937765,-0.251146787845847,0.873413985611524,-0.234023843406116,0.90270055867638,0.579569235967679,0.630603753728215,0.309953951681077,-0.269597701658512,0.202751107923593,0.831890066160408,0.409583798248814,0.0841507219307001
"Signaling by WNT in cancer",-0.311066478000482,-0.59889542024796,-0.429935306756777,-0.456750600072169,-0.223501462322795,-0.443900988704994,-0.656610395874941,-0.578988912804292,-0.289575417660355,-0.287571725729537,-0.37521858961554,-0.505469136002807,-0.524977575864931,-0.257021437281492,-0.410529709134099,-0.414038021632037,-0.447378815572163,-0.371815387643349,-0.393081079626631,-0.388076572469178,0.567186073803676,0.512532100232697,0.5805535579529,0.577402110382604,0.626072307618083,0.497892776437242,0.699762869482766,0.589303894323588,0.607246639975438,0.234795996135707,-0.434608132508987,-0.472121733731963,-0.431054776062686,-0.356666100212181,-0.483674853282183,-0.399127173264455,-0.489491917149547,-0.200626875758837,-0.28706174876558,-0.478609189874343,-0.253218055264271,-0.405113934443105,-0.282254265537042,0.730439124363402,0.594689368482081,-0.255740098465749,-0.408800282252006,-0.319752488546372,0.203700821404089,0.542361972286503,0.595618949636263,0.7614562017032,0.67218252951397,0.791290469400928,0.575261471409834,0.592190218634021,0.629353272383983,0.820893833110943,0.712271644578114,0.607866454883799
"CD28 dependent PI3K/Akt signaling",0.0315845449343989,-0.0493117259514741,-0.0361446260452623,0.543304432636039,-0.117839112919227,0.0015330983761942,-0.166771276870376,0.0195496861127546,0.379796219226805,0.0363152151853166,0.731677869552953,0.776983998267748,1.06497758859169,0.755213095348914,0.428491792279357,0.671471921785715,0.40852893158511,0.901442402255439,0.76350506981728,0.128318964400608,-0.839718010534826,-1.0337862820061,-0.907785335859525,-0.827271608685703,-0.800782487344014,-0.880058722869667,-0.882679831708405,-0.88720682375036,-0.665679412854524,-1.06860851267566,-0.0152806010809939,-0.127333015231437,0.258987266146632,0.637885298168824,0.164316611995171,-0.263365860512952,-0.0901029585453945,0.145194367055558,0.505374634023823,0.481461411135559,0.677805329819746,0.730692314661629,0.5330375206856,0.89764215187758,0.407487812905726,0.903365683584557,0.549294248150001,0.976273662152074,1.32992670395342,0.232180704850197,-0.838844505812907,-0.774673001109956,-0.756059933611626,-0.498630948187974,-0.762656281813028,-0.818299524355161,-0.959117984820221,-0.727766390786053,-0.514771153779223,-0.763074621800371
"positive regulation of cytosolic calcium ion concentration",1.05559294379166,0.845716671169267,0.36084156952473,0.523115985206541,0.0792946117739269,0.995817756767003,0.614308375780823,0.315858964115291,0.203932308746899,0.0387471684152927,1.09792824179506,0.355065013170172,-0.0887165248424509,0.0328035616812232,0.208158556206094,0.950811655296153,0.534997285566131,-0.10130178115563,0.00282627187033309,0.108226547081366,0.451176921287929,-0.00162456487523366,-0.224959115971849,-0.490350238288207,-0.379386949531867,0.5599132786395,-0.122088768515443,-0.488175126825571,-0.347326663883734,-0.519226576066764,0.330305740466419,-0.32169747722284,-0.250352458751498,-0.34227911927717,-0.292419254120705,0.421808723885452,-0.152927576513078,-0.294283972096157,-0.220104477374881,0.138396171434059,0.515687345874888,0.211901413893203,-0.541787521554451,-0.565298778461191,-0.390744634782475,0.392462150704097,-0.19654928969674,-0.25026034216083,-0.120960039336113,-0.378158379598467,-0.343727004195599,-0.354313694931121,-0.404234923875827,-0.497050337586936,-0.440294642746591,-0.304591630703259,-0.437670130750822,-0.427106840858778,-0.469298715819692,-0.586427681771555
"regulation of immune response",0.569013551070131,0.551788658614541,0.244466115982886,0.723751388643325,0.698411058819447,0.695956193849289,0.721665358132532,0.30344085737779,1.15212271929514,0.824873311202089,0.563113593640101,0.635390435690989,0.888090088782146,1.36116579307625,1.39204505626058,0.435292375334359,0.581477364041401,0.604466095941211,1.14165867036596,1.52492552511772,0.104298946432883,0.080741681716843,-0.136354696110175,-0.211478513162059,0.143411987585877,0.377452226289482,-0.0482068222415025,-0.15896133244051,-0.137643629807865,0.143416006177245,-0.509619914474974,-0.819514404803987,-0.981085134933131,-0.585969425015772,-0.31711592348743,-0.432390043159653,-0.819533874084052,-0.63873760459357,-0.494046272752815,-0.296405035631056,-0.585095986362575,-0.451672058520231,-0.172636404072923,-0.642221934581582,-0.748823951580873,-0.53615709702614,-0.460106952877064,-0.408540456469801,-0.439332805758773,-0.727847774872278,-0.514191433034077,-0.678103837500183,-0.670689547989244,-0.335478232790429,-0.178042395047451,-0.498656073962517,-0.656433712525368,-0.559339563286441,-0.413454544547728,-0.198547669935988
"positive regulation of NF-kappaB transcription factor activity",-0.0654486670283579,0.582656650568916,0.947152911420261,1.08112472875264,0.996708483017633,0.108358024907687,0.646805285841488,1.07680364768501,1.02383841018831,1.05689262011098,-1.01154038675858,-0.612263766339833,0.218175584123656,-0.0761101548786119,-0.194095146838265,-1.05533722533078,-0.585900181018196,0.118785092984321,-0.0137833229519418,-0.316331907831177,0.133506035816166,0.188890562781746,0.148373281602492,0.0814992885206664,0.229460217213462,0.125213863315052,0.147867877672276,0.214116122912022,0.175393565287597,-0.307593770126057,-0.0562934589562908,0.376394671887849,0.508593033206193,0.773083977515743,0.42180917848893,-0.0597492633250773,0.346311141340415,0.723541721917743,0.772085785517871,0.452653746321362,-1.2725461126157,-0.728802483808094,-0.706248087742252,-1.21520601038149,-1.10616956288914,-1.21349200657011,-0.955419941889584,-0.741334515005048,-1.03859885333422,-1.1980830655643,-0.00957955280468131,0.0157192958541203,0.152678905332704,0.300150253772335,-0.0404746241826084,0.0412724833980028,-0.00410306317832421,0.38413110974256,0.0816164697347459,-0.0671588974042244
"transmembrane receptor protein tyrosine kinase signaling pathway",-0.28388015565115,0.0896558480259579,-0.365417425989832,-0.794190356204808,-0.767581758686022,0.173529841197031,-0.375734976744092,-0.410568675418577,-0.633418915746455,-0.658169970069615,-0.430236922292456,-0.53391478334841,-0.919185383565151,-0.830262854576451,-0.192246200623292,-0.199837434059185,-0.119109732797084,-1.05433998531901,-0.793311777747166,-0.635681409008696,1.44390907466828,0.891885878153969,0.448145141966941,0.802453680444771,1.41138769008326,0.851724201680517,0.498025710909504,0.529036174595296,1.26001892385057,0.748349616145653,0.206716406250942,-0.373292493688101,-0.558694996896499,-0.617154573963295,-0.953907172237661,-0.00944154074565445,-0.588756411392004,-0.595191451709924,-0.525053821152255,-0.958375614202229,-0.448221650898085,0.120888688255917,-0.946267977174161,-0.56084201893693,0.369686027534689,-0.195732196868875,-0.350287790291241,-0.470778461125363,-0.527184557698875,0.311448979158123,1.04095606433062,1.11525945002026,1.156006839643,1.04148325680253,0.657384841589993,0.987782397866054,0.557753103045681,0.645983967576002,0.829880162847976,0.486919480185084
"regulation of cell shape",-0.153548203291437,-0.454193071271724,0.387094228663446,0.583365200295322,0.478676847106935,-0.277924493402912,-0.487615621721003,0.225626660638899,0.955242418251944,0.169388094568993,-0.0729391378189028,-0.471098296076711,-0.407401977621372,0.0657944899249717,0.0875041850347496,0.0816797377835763,-0.364755053732501,-0.425359756189867,-0.0667012150952316,-0.0607171724724175,0.612883313630292,0.587356206445973,0.902796384158402,0.768594713803742,0.640169867596516,0.661484683624618,0.738807740764062,0.818651260518977,1.26212739623633,-0.178343205369097,-0.693840081848259,-0.918247274382724,-0.21369363571218,0.265584499882479,0.0222605171484004,-0.538791048774948,-0.894539574755782,-0.0974701609362077,0.420463946107604,0.0760163026614132,-0.430859443876897,-0.698368478858185,-0.985999056585782,-1.39050283541469,-1.24042413709393,-0.4996705774574,-0.897912276403799,-0.973416612552497,-1.00192680443012,-1.53467989899591,-0.0596993546419543,0.557820143321051,1.25709709197718,1.05827367449992,0.291695764296308,-0.121573506529465,0.322943533522974,1.13165366227655,0.848331869454141,0.332827529118136
"positive regulation of protein kinase B signaling",-0.794966667482744,-0.613237353217585,-0.459623095587102,-0.0866639871245135,-0.148326045094414,-0.648765109919933,-0.714510579020618,-0.556446088887321,0.0807335267063571,-0.153701678887092,0.856049019009875,0.3693615590073,0.366733064623265,0.455255128479843,0.26390951333284,0.991362139392097,0.677306110195564,0.163733115573298,0.435569086283093,0.366288987192057,0.995520209491622,0.642159817112044,0.78339419085274,0.665534098873481,0.934116893037972,0.875894524367037,1.05301988575108,0.827677168202526,1.27092461434581,-0.409111767691346,-1.02013053644389,-1.23431803452429,-1.14771219449702,-0.649483483788296,-0.832340261414898,-0.992845028755655,-1.27790203548764,-0.85503436822957,-0.601682675719462,-0.833139643816891,0.0973215648805853,0.197880988503985,-0.262596177373413,-1.02567057915925,-0.783782306666362,0.0601719601686484,-0.0563318719252701,-0.391990015842847,-0.661499770114343,-0.97736517336468,0.142234473954545,0.391230800508619,0.756024951988258,1.05908251672525,0.251990742398327,0.245328681557921,0.215103457843029,0.74602993827333,0.723335455755826,0.228898345648195
