L	R	pw.id	pw.name	pval	qval	LR.corr	rank	len	rank.corr
PLAT	ITGB2	R-HSA-202733	Cell surface interactions at the vascular wall	1.51456053413234e-06	6.03299946096048e-05	0.421783828841345	25	47	0.290691858849681
PLAT	ITGB2	R-HSA-216083	Integrin cell surface interactions	0.000642246183625808	0.00532358975329138	0.421783828841345	2	5	0.302639622117255
PLAT	ITGB2	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	0.000119616654900082	0.00166490587489175	0.421783828841345	35	65	0.194943039733259
PLAU	ITGB2	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.00211876715097034	0.0112530077573758	0.48876187804584	47	86	0.125145873853848
PLAU	ITGB2	R-HSA-168898	Toll-like Receptor Cascades	0.00100624883267825	0.00716454875246052	0.48876187804584	50	91	0.140316754654071
PLAU	ITGB2	R-HSA-202733	Cell surface interactions at the vascular wall	1.04190898065777e-06	4.5275681159492e-05	0.48876187804584	25	47	0.290691858849681
PLAU	ITGB2	R-HSA-216083	Integrin cell surface interactions	0.000441819294397669	0.00411408355952115	0.48876187804584	2	5	0.302639622117255
PLAU	ITGB2	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	8.22876763047531e-05	0.00133413322377151	0.48876187804584	35	65	0.194943039733259
PLAU	ITGB5	R-HSA-216083	Integrin cell surface interactions	0.00801439489358128	0.023124028727154	0.376809605457797	3	6	0.195517832222394
PLAU	ITGB5	R-HSA-397014	Muscle contraction	0.00244723766969822	0.0123874607181483	0.376809605457797	46	85	0.130359863772154
PLAU	ITGB5	R-HSA-445355	Smooth Muscle Contraction	0.00202245779397939	0.0109441678360998	0.376809605457797	12	23	0.19704138111977
PLAU	LRP1	R-HSA-196854	Metabolism of vitamins and cofactors	0.000729079681571081	0.00577624454902172	0.788166778069026	3	7	0.0882712652214322
PLAU	LRP1	R-HSA-2187338	Visual phototransduction	0.000242615206246044	0.00264160409509044	0.788166778069026	5	10	0.210558488469019
PLAU	LRP1	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.000729079681571081	0.00577624454902172	0.788166778069026	3	7	0.0882712652214322
PLAU	LRP1	R-HSA-975634	Retinoid metabolism and transport	0.000729079681571081	0.00577624454902172	0.788166778069026	3	7	0.0882712652214322
PLTP	ABCA1	R-HSA-1989781	PPARA activates gene expression	0.00187725869915929	0.0103141340022775	0.523978883023062	24	45	0.139983328702417
PLTP	ABCA1	R-HSA-400206	Regulation of lipid metabolism by PPARalpha	0.00187725869915929	0.0103141340022775	0.523978883023062	24	45	0.139983328702417
PLTP	ABCA1	R-HSA-9006931	Signaling by Nuclear Receptors	0.000628734534907036	0.00527254574886953	0.523978883023062	52	96	0.135370936371214
PSAP	LRP1	R-HSA-196854	Metabolism of vitamins and cofactors	0.0184510010039966	0.0362091553977585	0.288135593220339	3	7	0.0882712652214322
PSAP	LRP1	R-HSA-2187338	Visual phototransduction	0.00613992342288881	0.0196972040009453	0.288135593220339	5	10	0.210558488469019
PSAP	LRP1	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.0184510010039966	0.0362091553977585	0.288135593220339	3	7	0.0882712652214322
PSAP	LRP1	R-HSA-975634	Retinoid metabolism and transport	0.0184510010039966	0.0362091553977585	0.288135593220339	3	7	0.0882712652214322
PSEN1	NCSTN	R-HSA-1236394	Signaling by ERBB4	0.000156648016831037	0.00195641407931247	0.611725479299806	2	4	0.434787440955821
PSEN1	NCSTN	R-HSA-1251985	Nuclear signaling by ERBB4	0.000156648016831037	0.00195641407931247	0.611725479299806	2	4	0.434787440955821
PSEN1	NCSTN	R-HSA-157118	Signaling by NOTCH	0.0129925906069427	0.0305508653956215	0.611725479299806	23	43	0.0335093081411503
PSEN1	NCSTN	R-HSA-193692	Regulated proteolysis of p75NTR	0.00895814997280331	0.0245152424828243	0.611725479299806	3	7	-0.0322867463184218
PSEN1	NCSTN	R-HSA-193704	p75 NTR receptor-mediated signalling	0.014852734910298	0.032616878807607	0.611725479299806	14	27	0.00372325646012781
PSEN1	NCSTN	R-HSA-1980143	Signaling by NOTCH1	0.000746815048692472	0.00585209169303282	0.611725479299806	11	20	0.217560433453737
PSEN1	NCSTN	R-HSA-1980145	Signaling by NOTCH2	8.28018528003236e-05	0.00133413322377151	0.611725479299806	6	12	0.315809947207558
PSEN1	NCSTN	R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	0.014008534893103	0.0316849196162614	0.611725479299806	11	20	0.0335093081411503
PSEN1	NCSTN	R-HSA-205043	NRIF signals cell death from the nucleus	0.00104377145657979	0.00733709935654618	0.611725479299806	6	11	0.24156710197277
PSEN1	NCSTN	R-HSA-2122948	Activated NOTCH1 Transmits Signal to the Nucleus	0.000523405409996844	0.00463310714774984	0.611725479299806	7	14	0.217560433453737
PSEN1	NCSTN	R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.00892440943911549	0.0245091622980174	0.611725479299806	8	16	0.0335093081411503
PSEN1	NCSTN	R-HSA-2644603	Signaling by NOTCH1 in Cancer	0.00892440943911549	0.0245091622980174	0.611725479299806	8	16	0.0335093081411503
PSEN1	NCSTN	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	0.00892440943911549	0.0245091622980174	0.611725479299806	8	16	0.0335093081411503
PSEN1	NCSTN	R-HSA-2682334	EPH-Ephrin signaling	1.88213315961445e-07	1.49943275049284e-05	0.611725479299806	26	49	0.297582661850514
PSEN1	NCSTN	R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.00892440943911549	0.0245091622980174	0.611725479299806	8	16	0.0335093081411503
PSEN1	NCSTN	R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	0.00892440943911549	0.0245091622980174	0.611725479299806	8	16	0.0335093081411503
PSEN1	NCSTN	R-HSA-2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	0.000263490851945135	0.0028409464788671	0.611725479299806	6	11	0.315809947207558
PSEN1	NCSTN	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	5.60916500262696e-07	2.87269379063109e-05	0.611725479299806	11	20	0.434787440955821
PSEN1	NCSTN	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	0.00687662022809345	0.0208132636843253	0.611725479299806	96	175	0.0653514865240345
PSEN1	NCSTN	R-HSA-73887	Death Receptor Signalling	0.0210713950276235	0.0389139834016191	0.611725479299806	30	55	0.00372325646012781
PSEN1	NCSTN	R-HSA-9012852	Signaling by NOTCH3	0.000690732836618632	0.00559610671023231	0.611725479299806	7	14	0.204125819935609
PSEN1	NCSTN	R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	0.000156648016831037	0.00195641407931247	0.611725479299806	2	4	0.434787440955821
PSEN1	NCSTN	R-HSA-9013694	Signaling by NOTCH4	0.0118593487300469	0.0289715606113923	0.611725479299806	8	15	0.0335093081411503
PSEN1	NCSTN	R-HSA-9013700	NOTCH4 Activation and Transmission of Signal to the Nucleus	3.14733547580261e-05	0.000663717510632491	0.611725479299806	2	5	0.414337315921089
PSEN1	NCSTN	R-HSA-9017802	Noncanonical activation of NOTCH3	0.000156648016831037	0.00195641407931247	0.611725479299806	2	4	0.434787440955821
PSEN1	NCSTN	R-HSA-977225	Amyloid fiber formation	0.000832721284757709	0.00628828826481796	0.611725479299806	4	8	0.24156710197277
PSEN1	NOTCH4	R-HSA-1912399	Pre-NOTCH Processing in the Endoplasmic Reticulum	0.0303563998645949	0.0484216656349601	0.434176160044457	2	4	-0.00839121978327313
PSEN1	NOTCH4	R-HSA-9604323	Negative regulation of NOTCH4 signaling	0.0153113158021983	0.0330505564684341	0.434176160044457	4	9	0.0446235065295916
RPS27A	SMAD3	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	0.026996400305607	0.0451617352514063	0.339816615726591	93	170	0.0692970269519311
RPS27A	TLR4	R-HSA-109581	Apoptosis	0.0207678396231224	0.0387270247328447	0.422784106696305	40	73	0.0774659627674354
RPS27A	TLR4	R-HSA-1236975	Antigen processing-Cross presentation	0.027632074831792	0.0456502250101265	0.422784106696305	12	22	0.0742428452347875
RPS27A	TLR4	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.0118527457608252	0.0289715606113923	0.422784106696305	46	84	0.0931925534870798
RPS27A	TLR4	R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.0162982224497705	0.0343196049823362	0.422784106696305	34	63	0.0817449291469853
RPS27A	TLR4	R-HSA-166166	MyD88-independent TLR4 cascade	0.0100341452431794	0.0259728597088795	0.422784106696305	40	73	0.101972770213948
RPS27A	TLR4	R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	0.017077086933314	0.03549064153967	0.422784106696305	36	66	0.0843011947763268
RPS27A	TLR4	R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	0.0162982224497705	0.0343196049823362	0.422784106696305	34	63	0.0817449291469853
RPS27A	TLR4	R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	0.0108980957731103	0.027513854469437	0.422784106696305	35	64	0.101972770213948
RPS27A	TLR4	R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	0.0162982224497705	0.0343196049823362	0.422784106696305	34	63	0.0817449291469853
RPS27A	TLR4	R-HSA-168898	Toll-like Receptor Cascades	0.0138036089522425	0.031469594972203	0.422784106696305	49	90	0.0843011947763268
RPS27A	TLR4	R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	0.0162982224497705	0.0343196049823362	0.422784106696305	34	63	0.0817449291469853
RPS27A	TLR4	R-HSA-2562578	TRIF-mediated programmed cell death	0.0202597091851919	0.038277530712006	0.422784106696305	3	7	0.0112809113642679
RPS27A	TLR4	R-HSA-5357801	Programmed Cell Death	0.0214157675336132	0.0389982143732682	0.422784106696305	41	75	0.0747429841622673
RPS27A	TLR4	R-HSA-5602498	MyD88 deficiency (TLR2/4)	0.0207067173729342	0.0386633238447756	0.422784106696305	2	5	-0.0159488746874132
RPS27A	TLR4	R-HSA-937041	IKK complex recruitment mediated by RIP1	0.0180405654760019	0.0361873758147169	0.422784106696305	7	14	0.0742428452347875
RPS27A	TLR4	R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling	0.0100341452431794	0.0259728597088795	0.422784106696305	40	73	0.101972770213948
RPS27A	TLR4	R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	0.0281910646301264	0.0461567136674605	0.422784106696305	6	11	0.0742428452347875
RPS27A	TLR4	R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.0152110943492507	0.0329963359544387	0.422784106696305	34	63	0.0843011947763268
RPS27A	TLR4	R-HSA-975155	MyD88 dependent cascade initiated on endosome	0.0108980957731103	0.027513854469437	0.422784106696305	35	64	0.101972770213948
RPS27A	TLR4	R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	0.0281910646301264	0.0461567136674605	0.422784106696305	6	11	0.0742428452347875
RTN4	RTN4R	R-HSA-193704	p75 NTR receptor-mediated signalling	0.0019216547886699	0.0105177594158498	0.66901917199222	13	24	0.136760211169769
RTN4	RTN4R	R-HSA-73887	Death Receptor Signalling	0.016875639739392	0.0352251344778575	0.66901917199222	28	52	-0.0321200333425952
S100A9	TLR4	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.0254424739419711	0.0438991832259878	0.260284248248712	46	84	0.0931925534870798
S100A9	TLR4	R-HSA-166166	MyD88-independent TLR4 cascade	0.0215387627500896	0.0389982143732682	0.260284248248712	40	73	0.101972770213948
S100A9	TLR4	R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	0.0233932730288446	0.0410599186332474	0.260284248248712	35	64	0.101972770213948
S100A9	TLR4	R-HSA-168898	Toll-like Receptor Cascades	0.0296300931581052	0.0478485963836969	0.260284248248712	49	90	0.0843011947763268
S100A9	TLR4	R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling	0.0215387627500896	0.0389982143732682	0.260284248248712	40	73	0.101972770213948
S100A9	TLR4	R-HSA-975155	MyD88 dependent cascade initiated on endosome	0.0233932730288446	0.0410599186332474	0.260284248248712	35	64	0.101972770213948
SELPLG	ITGAM	R-HSA-202733	Cell surface interactions at the vascular wall	1.64219127639414e-06	6.19711129039264e-05	0.537371492081134	24	45	0.285801611558766
SELPLG	ITGAM	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	0.00165966417178892	0.00955806595319401	0.537371492081134	35	64	0.136723636167661
SELPLG	ITGB2	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.000455621870076518	0.00421523717219178	0.711030841900528	47	86	0.125145873853848
SELPLG	ITGB2	R-HSA-168898	Toll-like Receptor Cascades	0.000216384785226263	0.00248236625611569	0.711030841900528	50	91	0.140316754654071
SELPLG	ITGB2	R-HSA-202733	Cell surface interactions at the vascular wall	2.24053180171026e-07	1.54317078867813e-05	0.711030841900528	25	47	0.290691858849681
SELPLG	ITGB2	R-HSA-216083	Integrin cell surface interactions	9.50092760580899e-05	0.00148090545507936	0.711030841900528	2	5	0.302639622117255
SELPLG	ITGB2	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	1.76952266534114e-05	0.000453124196803426	0.711030841900528	35	65	0.194943039733259
SEMA4D	ERBB2	R-HSA-1227986	Signaling by ERBB2	0.0180039730970917	0.0361873758147169	0.674687413170325	17	31	-0.0800777993887191
SEMA4D	ERBB2	R-HSA-1227990	Signaling by ERBB2 in Cancer	0.0143793460230293	0.0320186058960001	0.674687413170325	6	11	-0.0816337871631009
SEMA4D	ERBB2	R-HSA-1250196	SHC1 events in ERBB2 signaling	0.015893258879289	0.0336645985714924	0.674687413170325	3	7	-0.270075020839122
SEMA4D	ERBB2	R-HSA-1257604	PIP3 activates AKT signaling	0.0197173553088327	0.0376493841715926	0.674687413170325	55	100	-0.0767991108641289
SEMA4D	ERBB2	R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	0.0151600842343729	0.0329887113688782	0.674687413170325	4	9	-0.20668000476509
SEMA4D	ERBB2	R-HSA-199418	Negative regulation of the PI3K/AKT network	0.0188043134064367	0.0365880399251428	0.674687413170325	29	54	-0.0767991108641289
SEMA4D	ERBB2	R-HSA-2219528	PI3K/AKT Signaling in Cancer	0.0187300906958969	0.0365427891944437	0.674687413170325	22	40	-0.0816337871631009
SEMA4D	ERBB2	R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	0.00629093626705231	0.0199584128472412	0.674687413170325	9	17	0.0488469019171992
SEMA4D	ERBB2	R-HSA-373755	Semaphorin interactions	0.00097187391247109	0.00703872318426032	0.674687413170325	17	32	0.142428452347874
SEMA4D	ERBB2	R-HSA-400685	Sema4D in semaphorin signaling	0.000932372440480467	0.00678691410989335	0.674687413170325	9	17	0.177938316198944
SEMA4D	ERBB2	R-HSA-416572	Sema4D induced cell migration and growth-cone collapse	0.00123531105220889	0.00816773800659695	0.674687413170325	8	15	0.173325923867741
SEMA4D	ERBB2	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	0.0194376378488354	0.0372641345925534	0.674687413170325	95	173	-0.0312864684634621
SEMA4D	ERBB2	R-HSA-5673001	RAF/MAP kinase cascade	0.0158696147889581	0.0336642420227306	0.674687413170325	44	81	-0.011058627396499
SEMA4D	ERBB2	R-HSA-5683057	MAPK family signaling cascades	0.0143640103811871	0.0320186058960001	0.674687413170325	58	107	0.00544595721033621
SEMA4D	ERBB2	R-HSA-5684996	MAPK1/MAPK3 signaling	0.0145507048598532	0.0322499393648061	0.674687413170325	46	84	0.00455682133926091
SEMA4D	ERBB2	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.0190269200666049	0.0368213270924581	0.674687413170325	28	51	-0.0767991108641289
SEMA4D	ERBB2	R-HSA-8848021	Signaling by PTK6	0.0115253450093402	0.0284954219713687	0.674687413170325	14	27	-0.0198388441233676
SEMA4D	ERBB2	R-HSA-8863795	Downregulation of ERBB2 signaling	0.018633489504387	0.0364038473423582	0.674687413170325	7	13	-0.192775771047513
SEMA4D	ERBB2	R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	0.0175684995073167	0.0359448823047005	0.674687413170325	6	11	-0.162378438455126
SEMA4D	ERBB2	R-HSA-9006925	Intracellular signaling by second messengers	0.0197501347483398	0.0376618261025522	0.674687413170325	67	122	-0.0711864406779661
SEMA4D	ERBB2	R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	0.0115253450093402	0.0284954219713687	0.674687413170325	14	27	-0.0198388441233676
SEMA4D	ERBB2	R-HSA-9607240	FLT3 Signaling	0.0149917341962548	0.0327715653009594	0.674687413170325	50	91	0.00455682133926091
SEMA4D	ERBB2	R-HSA-9634285	Constitutive Signaling by Overexpressed ERBB2	0.0179866222408297	0.0361873758147169	0.674687413170325	3	7	-0.35187552097805
SEMA4D	ERBB2	R-HSA-9664565	Signaling by ERBB2 KD Mutants	0.0143793460230293	0.0320186058960001	0.674687413170325	6	11	-0.0816337871631009
SEMA4D	ERBB2	R-HSA-9665348	Signaling by ERBB2 ECD mutants	0.0143793460230293	0.0320186058960001	0.674687413170325	6	11	-0.0816337871631009
SEMA4D	ERBB2	R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	0.0181381160711934	0.0361979456523672	0.674687413170325	4	8	-0.270075020839122
SPON2	ITGAM	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.0257090801946042	0.0440463811219384	0.635843289802723	47	87	-0.0622950819672131
SPON2	ITGAM	R-HSA-168898	Toll-like Receptor Cascades	0.025529400003904	0.0438991832259878	0.635843289802723	50	92	-0.0522367324256738
SPON2	ITGAM	R-HSA-202733	Cell surface interactions at the vascular wall	8.45092039021801e-07	3.90923220631375e-05	0.635843289802723	24	45	0.285801611558766
SPON2	ITGAM	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	0.00085408380813484	0.00641233602547309	0.635843289802723	35	64	0.136723636167661
SPON2	ITGB2	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	0.000579045148301479	0.0049453635592031	0.680911364267852	47	86	0.125145873853848
SPON2	ITGB2	R-HSA-168898	Toll-like Receptor Cascades	0.000275001197880345	0.00289426698825243	0.680911364267852	50	91	0.140316754654071
SPON2	ITGB2	R-HSA-202733	Cell surface interactions at the vascular wall	2.84746882141021e-07	1.77533490865315e-05	0.680911364267852	25	47	0.290691858849681
SPON2	ITGB2	R-HSA-216083	Integrin cell surface interactions	0.000120746311707631	0.00166490587489175	0.680911364267852	2	5	0.302639622117255
SPON2	ITGB2	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	2.24886815464588e-05	0.000520141440929387	0.680911364267852	35	65	0.194943039733259
SPP1	S1PR1	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	9.18652664199104e-06	0.000268846514379901	0.382219021306195	34	63	0.24156710197277
TCTN1	TMEM67	R-HSA-1852241	Organelle biogenesis and maintenance	2.24631829851937e-10	8.05305110019195e-08	0.516976938038344	79	144	0.256348985829397
TCTN1	TMEM67	R-HSA-5617833	Cilium Assembly	4.37694179391711e-13	6.27653453247714e-10	0.516976938038344	61	111	0.329035843289803
TCTN1	TMEM67	R-HSA-5620912	Anchoring of the basal body to the plasma membrane	8.07772551396626e-10	2.31669167740552e-07	0.516976938038344	48	89	0.294303973325924
TF	TFR2	R-HSA-917937	Iron uptake and transport	0.0216164239101957	0.0390137918935565	0.276413954096613	5	10	0.125979438732981
TGFB1	ITGAV	R-HSA-445144	Signal transduction by L1	0.0221881571142132	0.0395252388842008	0.334926368435677	4	9	0.0566824117810503
TGFB1	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.00373513127968191	0.0157534654560702	0.268574604056682	98	179	0.108641289247013
TGFB1	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.0033511215001412	0.0150642891260266	0.268574604056682	28	51	0.167657682689636
TGFB1	ITGB1	R-HSA-210991	Basigin interactions	0.0291804531592637	0.0473893203062108	0.268574604056682	4	9	0.0583495415393165
TGFB1	ITGB1	R-HSA-373760	L1CAM interactions	0.00133486260120711	0.00835892126694759	0.268574604056682	14	26	0.233009169213671
TGFB1	ITGB5	R-HSA-216083	Integrin cell surface interactions	0.0016437523431446	0.00952142150542994	0.638563121088683	3	6	0.195517832222394
TGFB1	ITGB5	R-HSA-3000171	Non-integrin membrane-ECM interactions	0.0111110500240939	0.0277099925818273	0.638563121088683	2	4	-0.067569287884304
TGFB1	ITGB5	R-HSA-397014	Muscle contraction	0.000501928430931189	0.00452103415845861	0.638563121088683	46	85	0.130359863772154
TGFB1	ITGB5	R-HSA-445355	Smooth Muscle Contraction	0.000414806081046395	0.00394847943266988	0.638563121088683	12	23	0.19704138111977
TGFB2	TGFBR2	R-HSA-2173788	Downregulation of TGF-beta receptor signaling	0.0235580694008844	0.0412683281497713	0.575846666255575	10	19	-0.0245623784384551
TGFB2	TGFBR2	R-HSA-2173789	TGF-beta receptor signaling activates SMADs	0.0295422205994738	0.047783290526958	0.575846666255575	12	23	-0.0607390941928314
TGFB2	TGFBR2	R-HSA-3304349	Loss of Function of SMAD2/3 in Cancer	0.0126111058940968	0.0302920031024035	0.575846666255575	2	5	-0.0806890803000834
TGFB2	TGFBR2	R-HSA-3304351	Signaling by TGF-beta Receptor Complex in Cancer	0.0126111058940968	0.0302920031024035	0.575846666255575	2	5	-0.0806890803000834
TGFB2	TGFBR2	R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.0181494581060335	0.0361979456523672	0.575846666255575	2	4	-0.0806890803000834
TGFB2	TGFBR2	R-HSA-3656532	TGFBR1 KD Mutants in Cancer	0.0181494581060335	0.0361979456523672	0.575846666255575	2	4	-0.0806890803000834
TGFB2	TGFBR2	R-HSA-3656534	Loss of Function of TGFBR1 in Cancer	0.0181494581060335	0.0361979456523672	0.575846666255575	2	4	-0.0806890803000834
TGFB2	TGFBR2	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	4.70813742629573e-05	0.000880004569076762	0.575846666255575	93	170	0.142761878299528
TGFB2	TGFBR2	R-HSA-5688426	Deubiquitination	4.06720025948585e-05	0.000788157455689555	0.575846666255575	42	77	0.191275354265074
TGFB2	TGFBR2	R-HSA-9006936	Signaling by TGF-beta family members	0.0295563310302732	0.047783290526958	0.575846666255575	21	39	-0.0245623784384551
TGM2	SDC4	R-HSA-196854	Metabolism of vitamins and cofactors	0.0255925503325842	0.0438991832259878	0.362782931554272	3	7	0.0196316785330497
TGM2	SDC4	R-HSA-202733	Cell surface interactions at the vascular wall	0.0183930543773736	0.0362091553977585	0.362782931554272	24	45	0.0910935120645512
TGM2	SDC4	R-HSA-2187338	Visual phototransduction	0.0171940037725928	0.0356303488582342	0.362782931554272	5	10	0.112574684982763
TGM2	SDC4	R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	0.0177313951836399	0.0359647190392765	0.362782931554272	6	11	0.146727804667734
TGM2	SDC4	R-HSA-3781865	Diseases of glycosylation	0.0295097304162796	0.047783290526958	0.362782931554272	33	60	0.0803668202839177
TGM2	SDC4	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.0255925503325842	0.0438991832259878	0.362782931554272	3	7	0.0196316785330497
TGM2	SDC4	R-HSA-71387	Metabolism of carbohydrates	0.00277882848912579	0.0134169698767892	0.362782931554272	75	137	0.115853829102231
TGM2	SDC4	R-HSA-975634	Retinoid metabolism and transport	0.0255925503325842	0.0438991832259878	0.362782931554272	3	7	0.0196316785330497
TGM2	TBXA2R	R-HSA-392518	Signal amplification	0.00652556209185724	0.0203427305211376	0.343051307914701	7	14	0.167991108641289
TGM2	TBXA2R	R-HSA-416476	G alpha (q) signalling events	0.00254018566262867	0.0126480077785052	0.343051307914701	23	42	0.176549041400389
TGM2	TBXA2R	R-HSA-416482	G alpha (12/13) signalling events	0.0109364124027348	0.0275244470289418	0.343051307914701	10	19	0.145651569880522
TGM2	TBXA2R	R-HSA-428930	Thromboxane signalling through TP receptor	0.0122658953300659	0.0297936899303215	0.343051307914701	7	13	0.167991108641289
TGM2	TBXA2R	R-HSA-76002	Platelet activation, signaling and aggregation	0.000156895131883496	0.00195641407931247	0.343051307914701	47	86	0.183828841344818
THBS1	CD47	R-HSA-1500931	Cell-Cell communication	0.0307896333597785	0.048816412045836	0.426895185287993	6	11	0.0616838010558489
THBS1	CD47	R-HSA-391160	Signal regulatory protein family interactions	0.00884190747079878	0.0245091622980174	0.426895185287993	3	6	0.162322867463184
THBS1	ITGA4	R-HSA-202733	Cell surface interactions at the vascular wall	0.00947179129714197	0.0252838121279093	0.260500889537243	23	43	0.135011600618762
THBS1	ITGA4	R-HSA-216083	Integrin cell surface interactions	0.0135052941564581	0.0310654752932157	0.260500889537243	2	5	0.121315888619013
THBS1	ITGA6	R-HSA-1500931	Cell-Cell communication	0.00871614665010094	0.0244597931433361	0.411643568764958	7	14	0.130471092324861
THBS1	ITGA6	R-HSA-202733	Cell surface interactions at the vascular wall	0.00913380742548484	0.024779463204473	0.411643568764958	24	45	0.108781524547071
THBS1	LRP1	R-HSA-196854	Metabolism of vitamins and cofactors	0.00489309566409215	0.0182416348903838	0.540014623390621	3	7	0.0882712652214322
THBS1	LRP1	R-HSA-2187338	Visual phototransduction	0.00162827115297904	0.00949162940395101	0.540014623390621	5	10	0.210558488469019
THBS1	LRP1	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.00489309566409215	0.0182416348903838	0.540014623390621	3	7	0.0882712652214322
THBS1	LRP1	R-HSA-975634	Retinoid metabolism and transport	0.00489309566409215	0.0182416348903838	0.540014623390621	3	7	0.0882712652214322
THBS1	SDC4	R-HSA-196854	Metabolism of vitamins and cofactors	0.0276124953704569	0.0456502250101265	0.346942251915077	3	7	0.0196316785330497
THBS1	SDC4	R-HSA-202733	Cell surface interactions at the vascular wall	0.0198447642866277	0.0377418991870347	0.346942251915077	24	45	0.0910935120645512
THBS1	SDC4	R-HSA-2187338	Visual phototransduction	0.018551076129598	0.0362922826328014	0.346942251915077	5	10	0.112574684982763
THBS1	SDC4	R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	0.0191308822707143	0.0369228602640703	0.346942251915077	6	11	0.146727804667734
THBS1	SDC4	R-HSA-3781865	Diseases of glycosylation	0.0318388470048452	0.049789429231132	0.346942251915077	33	60	0.0803668202839177
THBS1	SDC4	R-HSA-6806667	Metabolism of fat-soluble vitamins	0.0276124953704569	0.0456502250101265	0.346942251915077	3	7	0.0196316785330497
THBS1	SDC4	R-HSA-71387	Metabolism of carbohydrates	0.00299815328266004	0.0140962354338836	0.346942251915077	75	137	0.115853829102231
THBS1	SDC4	R-HSA-975634	Retinoid metabolism and transport	0.0276124953704569	0.0456502250101265	0.346942251915077	3	7	0.0196316785330497
TIMP2	ITGB1	R-HSA-1500931	Cell-Cell communication	0.0166167359407165	0.034785984436478	0.668074465129203	6	12	-0.144763961347661
TIMP2	ITGB1	R-HSA-1566948	Elastic fibre formation	0.00730069239554672	0.0215859647324	0.668074465129203	2	4	-0.0242848608645396
TIMP2	ITGB1	R-HSA-195258	RHO GTPase Effectors	0.000375629787477175	0.00363954807596127	0.668074465129203	98	179	0.108641289247013
TIMP2	ITGB1	R-HSA-202733	Cell surface interactions at the vascular wall	0.000337011195230447	0.00342747556000327	0.668074465129203	28	51	0.167657682689636
TIMP2	ITGB1	R-HSA-210991	Basigin interactions	0.00293458157102187	0.0139621398022879	0.668074465129203	4	9	0.0583495415393165
